,,SDE,SDE,SDE,SDE,SDE,SDE,SDE,SDE,SDE,SDE,SDE,SDE,SDE,SDE
,,Bennet,Biden,Bloomberg,Buttigieg,Delaney,Gabbard,Klobuchar,Patrick,Sanders,Steyer,Warren,Yang,Other,Uncommitted
Scott,(BG) Blue Grass Township,0,0.4133,0.0,0.4133,0,0.0,0.0,0,0.8267,0.0,0.4133,0.0,0.0,0.0
Scott,(BU) Buffalo Township,0,0.4133,0.0,0.4133,0,0.0,0.4133,0,0.4133,0.0,0.4133,0.0,0.0,0.0
Scott,(D12) City of Davenport,0,0.8267,0.0,0.8267,0,0.0,0.0,0,0.8267,0.0,0.0,0.0,0.0,0.0
Scott,(D13) City of Davenport,0,0.4133,0.0,0.8267,0,0.0,0.0,0,0.8267,0.0,0.4133,0.0,0.0,0.0
Scott,(D21) City of Davenport,0,0.4133,0.0,0.4133,0,0.0,0.0,0,0.8267,0.0,0.8267,0.0,0.0,0.0
Scott,(D22) City of Davenport,0,0.4133,0.0,0.4133,0,0.0,0.0,0,0.4133,0.0,0.4133,0.0,0.0,0.0
Scott,(D23) City of Davenport,0,0.4133,0.0,0.4133,0,0.0,0.0,0,0.4133,0.0,0.4133,0.0,0.0,0.0
Scott,(D24) City of Davenport,0,0.4133,0.0,0.8267,0,0.0,0.4133,0,0.8267,0.0,0.0,0.0,0.0,0.0
Scott,(D31) City of Davenport,0,0.4133,0.0,0.4133,0,0.0,0.0,0,0.8267,0.0,0.4133,0.0,0.0,0.0
Scott,(D32) City of Davenport,0,0.0,0.0,0.4133,0,0.0,0.4133,0,0.8267,0.0,0.0,0.0,0.0,0.0
Scott,(D33) City of Davenport,0,0.0,0.0,0.4133,0,0.0,0.0,0,0.8267,0.0,0.4133,0.0,0.0,0.0
Scott,(D34) City of Davenport,0,0.4133,0.0,0.4133,0,0.0,0.0,0,0.8267,0.0,0.4133,0.0,0.4133,0.0
Scott,(D41) City of Davenport,0,0.0,0.0,0.8267,0,0.0,0.0,0,1.24,0.0,0.8267,0.0,0.0,0.0
Scott,(D42) City of Davenport,0,0.4133,0.0,0.0,0,0.0,0.0,0,0.8267,0.0,0.8267,0.0,0.0,0.0
Scott,(D43) City of Davenport,0,0.4133,0.0,0.4133,0,0.0,0.0,0,0.8267,0.0,0.4133,0.0,0.0,0.0
Scott,(D44) City of Davenport,0,0.0,0.0,0.4133,0,0.0,0.0,0,0.8267,0.0,0.4133,0.4133,0.0,0.0
Scott,(D51) City of Davenport,0,0.0,0.0,0.8267,0,0.0,0.0,0,1.24,0.0,0.8267,0.0,0.0,0.0
Scott,(D53) City of Davenport,0,0.4133,0.0,0.4133,0,0.0,0.0,0,0.8267,0.0,0.8267,0.0,0.0,0.0
Scott,(D54) City of Davenport,0,0.4133,0.0,0.4133,0,0.0,0.0,0,0.8267,0.0,0.4133,0.0,0.0,0.0
Scott,(D61) City of Davenport,0,0.4133,0.0,0.8267,0,0.0,0.8267,0,0.0,0.0,0.4133,0.0,0.0,0.0
Scott,(D62) City of Davenport,0,0.4133,0.0,0.8267,0,0.0,0.8267,0,0.0,0.0,0.4133,0.0,0.0,0.0
Scott,(D63) City of Davenport,0,0.8267,0.0,0.8267,0,0.0,0.0,0,0.8267,0.0,0.4133,0.0,0.0,0.0
Scott,(D64) City of Davenport,0,0.0,0.0,1.24,0,0.0,1.24,0,0.8267,0.0,0.4133,0.0,0.0,0.0
Scott,(D71) City of Davenport,0,0.8267,0.0,0.4133,0,0.0,0.8267,0,0.4133,0.0,0.4133,0.0,0.0,0.0
Scott,(D72) City of Davenport,0,0.4133,0.0,0.8267,0,0.0,0.0,0,0.8267,0.0,0.8267,0.0,0.0,0.0
Scott,(D73) City of Davenport,0,0.8267,0.0,0.4133,0,0.0,0.0,0,0.8267,0.0,0.4133,0.0,0.0,0.0
Scott,(D74) City of Davenport,0,0.4133,0.0,0.0,0,0.0,0.4133,0,0.4133,0.0,0.4133,0.0,0.0,0.0
Scott,(D81) City of Davenport,0,0.4133,0.0,0.4133,0,0.0,0.0,0,0.8267,0.0,0.4133,0.0,0.0,0.0
Scott,(D82) City of Davenport,0,0.8267,0.0,0.8267,0,0.0,0.0,0,0.8267,0.0,0.4133,0.0,0.0,0.0
Scott,(D83) City of Davenport,0,0.8267,0.0,0.4133,0,0.0,0.8267,0,0.8267,0.0,0.0,0.0,0.0,0.0
Scott,(D84) City of Davenport,0,0.4133,0.0,0.8267,0,0.0,0.4133,0,0.4133,0.0,0.0,0.0,0.0,0.0
Scott,(DH) City of Donahue,0,0.0,0.0,0.4133,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Scott,(EL1) City of Eldridge,0,0.4133,0.0,0.8267,0,0.0,0.4133,0,0.4133,0.0,0.4133,0.0,0.0,0.0
Scott,(EL2) City of Eldridge,0,0.4133,0.0,0.8267,0,0.0,0.0,0,0.4133,0.0,0.4133,0.0,0.0,0.0
Scott,(LB) Liberty Township,0,0.0,0.0,0.0,0,0.0,0.0,0,0.4133,0.0,0.0,0.0,0.0,0.0
Scott,(LC1) City of LeClaire,0,0.0,0.0,0.4133,0,0.0,0.4133,0,0.4133,0.0,0.4133,0.0,0.0,0.0
Scott,(LC2) City of LeClaire,0,0.0,0.0,0.4133,0,0.0,0.4133,0,0.4133,0.0,0.4133,0.0,0.0,0.0
Scott,(LCT) LeClaire Township,0,0.0,0.0,0.4133,0,0.0,0.4133,0,0.0,0.0,0.0,0.0,0.0,0.0
Scott,(LG) City of Long Grove,0,0.4133,0.0,0.4133,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Scott,(MC) McCausland,0,0.0,0.0,0.4133,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Scott,(PKV) Park View,0,0.0,0.0,0.4133,0,0.0,0.4133,0,0.4133,0.0,0.4133,0.0,0.0,0.0
Scott,(PR) Princeton Township,0,0.0,0.0,0.4133,0,0.0,0.4133,0,0.0,0.0,0.0,0.0,0.0,0.0
Scott,(PV) Pleasant Valley,0,0.0,0.0,0.4133,0,0.0,0.4133,0,0.0,0.0,0.0,0.0,0.0,0.0
Scott,(RV) City of Riverdale,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.4133,0.0,0.0,0.0
Scott,(WC) Walcott Precinct,0,0.0,0.0,0.4133,0,0.0,0.4133,0,0.0,0.0,0.4133,0.0,0.0,0.0
Scott,(WF) Winfield Township,0,0.0,0.0,0.0,0,0.0,0.4133,0,0.0,0.0,0.0,0.0,0.0,0.0
Shelby,Cass-Center-Jackson-Lincoln,0,0.25,0.0,0.1,0,0.0,0.15,0,0.0,0.0,0.15,0.0,0.0,0.0
Shelby,Clay-Monroe,0,0.15,0.0,0.05,0,0.0,0.1,0,0.1,0.0,0.1,0.0,0.0,0.0
Shelby,Douglas-Greeley-Jefferson-Polk,0,0.0,0.0,0.1,0,0.0,0.05,0,0.1,0.0,0.1,0.0,0.0,0.0
Shelby,Fairview-Shelby,0,0.0,0.0,0.15,0,0.0,0.2,0,0.15,0.0,0.0,0.0,0.0,0.0
Shelby,Grove-Union-Washington-Westphalia,0,0.0,0.0,0.25,0,0.0,0.25,0,0.15,0.0,0.1,0.0,0.0,0.0
Shelby,Harlan 1,0,0.1,0.0,0.15,0,0.0,0.0,0,0.1,0.0,0.15,0.0,0.0,0.0
Shelby,Harlan 2,0,0.0,0.0,0.3,0,0.0,0.15,0,0.0,0.0,0.15,0.0,0.0,0.0
Shelby,Harlan 3,0,0.1,0.0,0.25,0,0.0,0.2,0,0.0,0.0,0.1,0.0,0.0,0.0
Shelby,Harlan 4,0,0.15,0.0,0.2,0,0.0,0.0,0,0.15,0.0,0.0,0.0,0.0,0.0
Sioux,Alton/Nassau/East Orange,0,0.0875,0.0,0.0,0,0.0,0.175,0,0.175,0.0,0.175,0.0,0.0,0.0
Sioux,Floyd/Lynn,0,0.0875,0.0,0.0,0,0.0,0.0875,0,0.0,0.0,0.0875,0.0,0.0,0.0
Sioux,Grant/Sheridan,0,0.0,0.0,0.0875,0,0.0,0.0,0,0.175,0.0,0.0,0.0,0.0,0.0
Sioux,Lincoln,0,0.0875,0.0,0.0,0,0.0,0.2625,0,0.0,0.0,0.0,0.0,0.0,0.0
Sioux,OC 1/Holland West,0,0.0,0.0,0.175,0,0.0,0.175,0,0.175,0.0,0.35,0.0,0.0,0.0
Sioux,OC2/Holland E/NS 4-9,0,0.0,0.0,0.0,0,0.0,0.2625,0,0.0,0.0,0.4375,0.2625,0.0,0.0
Sioux,PL/GF/ST/SX/EG N,0,0.0,0.0,0.0875,0,0.0,0.0875,0,0.0,0.0,0.0,0.0,0.0,0.0
Sioux,Reading/Center South,0,0.0875,0.0,0.0875,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Sioux,Rock Valley East,0,0.0875,0.0,0.0875,0,0.0,0.0875,0,0.0,0.0,0.0875,0.0,0.0,0.0
Sioux,Rock Valley West/Rock,0,0.0875,0.0,0.0875,0,0.0,0.0,0,0.0875,0.0,0.0,0.0,0.0,0.0
Sioux,SCN/Capel/Welcome,0,0.0,0.0,0.0875,0,0.0,0.0,0,0.0875,0.0,0.0875,0.0875,0.0,0.0
Sioux,Sherman,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0875,0.0,0.0,0.0
Sioux,Sioux Center Central,0,0.0,0.0,0.0875,0,0.0,0.2625,0,0.0,0.0,0.175,0.0875,0.0,0.0
Sioux,Sioux Center South,0,0.0875,0.0,0.0,0,0.0,0.2625,0,0.0875,0.0,0.0875,0.0,0.0,0.0
Sioux,West Branch/Center North,0,0.0,0.0,0.0875,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Story,Ames 1-1,0,0.0,0.0,0.83,0,0.0,0.0,0,0.83,0.0,0.83,0.0,0.0,0.0
Story,Ames 1-2,0,0.0,0.0,0.0,0,0.0,0.83,0,1.245,0.0,1.245,0.0,0.0,0.0
Story,Ames 1-3 - Grant Twp 2,0,0.0,0.0,0.415,0,0.0,0.0,0,1.66,0.0,0.415,0.0,0.0,0.0
Story,Ames 1-4,0,0.0,0.0,0.0,0,0.0,0.0,0,1.66,0.0,1.245,0.0,0.0,0.415
Story,Ames 1-5,0,0.0,0.0,0.83,0,0.0,0.83,0,0.83,0.0,1.245,0.0,0.0,0.0
Story,Ames 2-1,0,0.0,0.0,0.0,0,0.0,1.245,0,1.66,0.0,1.245,0.0,0.0,0.0
Story,Ames 2-2,0,0.0,0.0,0.0,0,0.0,0.83,0,1.245,0.0,0.83,0.0,0.0,0.0
Story,Ames 2-3,0,0.83,0.0,0.415,0,0.0,0.83,0,0.83,0.0,0.415,0.0,0.0,0.0
Story,Ames 2-4,0,0.0,0.0,0.83,0,0.0,1.245,0,0.83,0.0,0.83,0.0,0.0,0.0
Story,Ames 2-5,0,0.0,0.0,1.245,0,0.0,1.245,0,0.0,0.0,1.245,0.0,0.0,0.0
Story,Ames 3-1,0,0.0,0.0,0.0,0,0.0,1.245,0,1.245,0.0,1.245,0.0,0.0,0.0
Story,Ames 3-2,0,0.0,0.0,0.415,0,0.0,0.0,0,1.245,0.0,0.415,0.0,0.0,0.0
Story,Ames 3-3,0,0.0,0.0,0.0,0,0.0,0.415,0,0.83,0.0,0.415,0.415,0.0,0.0
Story,Ames 3-4,0,0.0,0.0,1.245,0,0.0,0.0,0,1.245,0.0,0.83,0.0,0.0,0.0
Story,Ames 3-5,0,0.0,0.0,0.83,0,0.0,0.83,0,0.83,0.0,0.83,0.0,0.0,0.0
Story,Ames 4-1,0,0.0,0.0,0.83,0,0.0,0.0,0,0.83,0.0,0.415,0.415,0.0,0.0
Story,Ames 4-2,0,0.0,0.0,0.415,0,0.0,0.0,0,0.415,0.0,0.415,0.415,0.0,0.0
Story,Ames 4-3,0,0.0,0.0,0.415,0,0.0,0.0,0,0.83,0.0,0.415,0.415,0.0,0.0
Story,Ames 4-4,0,0.0,0.0,0.0,0,0.0,0.83,0,1.245,0.0,0.83,0.0,0.0,0.0
Story,Ames 4-5,0,0.415,0.0,0.415,0,0.0,0.83,0,0.83,0.0,0.83,0.0,0.0,0.0
Story,Franklin Twp-Gilbert,0,0.415,0.0,0.83,0,0.0,0.83,0,0.415,0.0,0.415,0.0,0.0,0.0
Story,Howard Twp-Roland,0,0.0,0.0,0.415,0,0.0,0.0,0,0.415,0.0,0.415,0.0,0.0,0.0
Story,Huxley,0,0.415,0.0,0.415,0,0.0,0.415,0,0.415,0.0,0.83,0.0,0.0,0.0
Story,Indian Creek Twp-Maxwell,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.415,0.415,0.0,0.0,0.0
Story,Lafayette Township,0,0.0,0.0,0.0,0,0.0,0.415,0,0.0,0.0,0.0,0.0,0.0,0.0
Story,Lincoln Twp-Zearing,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.415,0.0,0.0,0.0
Story,Milford Township,0,0.0,0.0,0.0,0,0.0,0.415,0,0.0,0.0,0.0,0.0,0.0,0.0
Story,Nevada 1,0,0.0,0.0,0.415,0,0.0,0.0,0,0.415,0.0,0.415,0.0,0.0,0.0
Story,Nevada 2,0,0.0,0.0,0.0,0,0.0,0.415,0,0.415,0.0,0.415,0.0,0.0,0.0
Story,Nevada 3-Grant Twp 3,0,0.0,0.0,0.415,0,0.0,0.415,0,0.415,0.0,0.0,0.0,0.0,0.0
Story,Nevada 4,0,0.0,0.0,0.415,0,0.0,0.0,0,0.415,0.0,0.415,0.0,0.0,0.0
Story,Nevada Township,0,0.0,0.0,0.415,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Story,New Albany Twp-Colo,0,0.0,0.0,0.415,0,0.0,0.0,0,0.0,0.0,0.415,0.0,0.0,0.0
Story,Palestine Township,0,0.0,0.0,0.0,0,0.0,0.415,0,0.0,0.0,0.0,0.0,0.0,0.0
Story,Richland Township,0,0.0,0.0,0.0,0,0.0,0.415,0,0.0,0.0,0.0,0.0,0.0,0.0
Story,Sherman Township,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.415,0.0,0.0
Story,Slater-Sheldahl-Pal 2,0,0.0,0.0,0.415,0,0.0,0.415,0,0.415,0.0,0.0,0.0,0.0,0.0
Story,Story City,0,0.415,0.0,0.83,0,0.0,0.415,0,0.415,0.0,0.415,0.0,0.0,0.0
Story,Union Twp-Cambridge,0,0.0,0.0,0.0,0,0.0,0.415,0,0.415,0.0,0.0,0.0,0.0,0.0
Story,Warren Twp-McCallsburg,0,0.415,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Story,Washington Twp-Kelley,0,0.0,0.0,0.415,0,0.0,0.415,0,0.0,0.0,0.0,0.0,0.0,0.0
Tama,CARLTON,0,0.2588,0.0,0.1294,0,0.0,0.0,0,0.1294,0.0,0.0,0.0,0.0,0.0
Tama,CARROLL/ONEIDA/N OTTER CR,0,0.0,0.0,0.1294,0,0.0,0.0,0,0.0,0.1294,0.1294,0.0,0.0,0.0
Tama,CLARK/GENESEO,0,0.2588,0.0,0.3882,0,0.0,0.0,0,0.3882,0.0,0.1294,0.0,0.0,0.0
Tama,COLUMBIA/TAMA,0,0.6471,0.0,0.6471,0,0.0,0.0,0,0.7765,0.0,0.0,0.0,0.0,0.0
Tama,GRANT,0,0.0,0.0,0.1294,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Tama,HOWARD/TOLEDO,0,0.0,0.0,0.2588,0,0.0,0.2588,0,0.0,0.1294,0.0,0.0,0.0,0.0
Tama,INDIAN SETTLEMENT,0,0.0,0.0,0.0,0,0.0,0.0,0,0.6471,0.0,0.2588,0.2588,0.0,0.0
Tama,LINCOLN,0,0.0,0.0,0.0,0,0.0,0.1294,0,0.0,0.0,0.0,0.0,0.0,0.0
Tama,PERRY/BUCKINGHAM/E CRYSTA,0,0.3882,0.0,0.3882,0,0.0,0.2588,0,0.2588,0.0,0.0,0.0,0.0,0.0
Tama,RICHLAND/SALT CREEK,0,0.0,0.0,0.1294,0,0.0,0.0,0,0.1294,0.0,0.1294,0.0,0.0,0.0
Tama,S. OTTER CREEK,0,0.0,0.0,0.0,0,0.0,0.0,0,0.1294,0.0,0.0,0.0,0.0,0.0
Tama,SPRING CREEK/W CRYSTAL,0,0.1294,0.0,0.1294,0,0.0,0.1294,0,0.2588,0.0,0.1294,0.0,0.0,0.0
Tama,TOLEDO CITY,0,0.3882,0.0,0.3882,0,0.0,0.0,0,0.2588,0.0,0.3882,0.0,0.0,0.0
Tama,YORK,0,0.1294,0.0,0.1294,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Taylor,1-1 Blockton,0,0.0,0.0,0.1,0,0.0,0.0,0,0.1,0.0,0.0,0.0,0.0,0.0
Taylor,2-1 Clearfield,0,0.1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.1,0.0,0.0,0.0
Taylor,3-1 Gravity,0,0.0,0.0,0.1,0,0.0,0.0,0,0.1,0.0,0.0,0.0,0.0,0.0
Taylor,4-1 New Market,0,0.0,0.0,0.1,0,0.0,0.1,0,0.2,0.0,0.0,0.0,0.0,0.0
Taylor,5-2 Lenox,0,0.3,0.0,0.4,0,0.0,0.2,0,0.0,0.0,0.2,0.0,0.0,0.0
Taylor,6-3 City of Bedford,0,0.1,0.0,0.1,0,0.0,0.0,0,0.1,0.0,0.1,0.2,0.0,0.0
Taylor,7-3 Legion,0,0.1,0.0,0.1,0,0.0,0.1,0,0.0,0.0,0.0,0.0,0.0,0.0
Union,Afton,0,0.15,0.0,0.225,0,0.0,0.0,0,0.3,0.0,0.0,0.0,0.0,0.0
Union,Arispe,0,0.075,0.0,0.0,0,0.0,0.0,0,0.075,0.0,0.0,0.0,0.0,0.0
Union,Creston 1,0,0.0,0.0,0.225,0,0.0,0.0,0,0.225,0.0,0.15,0.15,0.0,0.0
Union,Creston 2 - SWCC,0,0.0,0.0,0.3,0,0.0,0.3,0,0.45,0.0,0.3,0.0,0.0,0.0
Union,Creston 3,0,0.225,0.0,0.15,0,0.0,0.15,0,0.3,0.0,0.15,0.0,0.0,0.0
Union,Creston 4 - Supertel,0,0.0,0.0,0.3,0,0.0,0.225,0,0.3,0.0,0.0,0.0,0.0,0.0
Union,Creston 5,0,0.3,0.0,0.375,0,0.0,0.0,0,0.15,0.0,0.15,0.0,0.0,0.0
Union,Lorimor,0,0.0,0.0,0.0,0,0.0,0.075,0,0.15,0.0,0.075,0.0,0.0,0.0
Van Buren,Birmingham,0,0.0,0.0,0.2,0,0.0,0.0,0,0.2,0.0,0.0,0.0,0.0,0.0
Van Buren,Bonaparte,0,0.1,0.0,0.1,0,0.0,0.0,0,0.2,0.0,0.0,0.0,0.0,0.0
Van Buren,Cantril,0,0.0,0.0,0.1,0,0.0,0.0,0,0.0,0.0,0.1,0.0,0.0,0.0
Van Buren,Douds,0,0.0,0.0,0.1,0,0.0,0.0,0,0.0,0.0,0.2,0.0,0.0,0.0
Van Buren,Farmington,0,0.2,0.0,0.1,0,0.0,0.0,0,0.1,0.0,0.0,0.0,0.0,0.0
Van Buren,Keosauqua,0,0.0,0.0,0.5,0,0.0,0.0,0,0.2,0.0,0.3,0.0,0.0,0.0
Van Buren,Milton,0,0.1,0.0,0.1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Van Buren,Stockport,0,0.1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Wapello,Adams/Blakesburg/Polk,0,0.18,0.0,0.18,0,0.0,0.0,0,0.09,0.0,0.09,0.0,0.0,0.0
Wapello,Agency/Agency/Pleasant,0,0.18,0.0,0.18,0,0.0,0.0,0,0.18,0.0,0.18,0.0,0.0,0.0
Wapello,Cass/Chillicothe,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.09,0.0,0.0,0.0,0.0
Wapello,Center Twp,0,0.18,0.0,0.27,0,0.0,0.0,0,0.18,0.0,0.09,0.0,0.0,0.0
Wapello,Competine Twp,0,0.09,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Wapello,Dahlonega Twp,0,0.09,0.0,0.09,0,0.0,0.0,0,0.0,0.0,0.09,0.0,0.0,0.0
Wapello,Green Twp,0,0.09,0.0,0.09,0,0.0,0.0,0,0.09,0.0,0.09,0.0,0.0,0.0
Wapello,Highland Twp,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.09,0.0,0.0,0.0
Wapello,Keokuk Twp,0,0.09,0.0,0.09,0,0.0,0.0,0,0.09,0.0,0.0,0.09,0.0,0.0
Wapello,Ottumwa Pct 01,0,0.27,0.0,0.36,0,0.0,0.0,0,0.63,0.0,0.0,0.0,0.0,0.0
Wapello,Ottumwa Pct 02,0,0.45,0.0,0.54,0,0.0,0.0,0,0.45,0.0,0.36,0.0,0.0,0.0
Wapello,Ottumwa Pct 03,0,0.45,0.0,0.72,0,0.0,0.0,0,0.45,0.0,0.36,0.0,0.0,0.0
Wapello,Ottumwa Pct 04,0,0.0,0.0,0.45,0,0.0,0.0,0,0.54,0.0,0.0,0.0,0.0,0.0
Wapello,Ottumwa Pct 05,0,0.0,0.0,0.45,0,0.0,0.0,0,0.27,0.0,0.18,0.18,0.0,0.0
Wapello,Ottumwa Pct 06,0,0.18,0.0,0.27,0,0.0,0.0,0,0.45,0.0,0.18,0.0,0.0,0.0
Wapello,Ottumwa Pct 07,0,0.27,0.0,0.27,0,0.0,0.0,0,0.54,0.0,0.0,0.0,0.0,0.0
Wapello,Ottumwa Pct 08,0,0.0,0.0,0.36,0,0.0,0.0,0,0.45,0.0,0.36,0.0,0.0,0.0
Wapello,Ottumwa Pct 09,0,0.54,0.0,0.45,0,0.0,0.0,0,0.45,0.0,0.27,0.0,0.0,0.0
Wapello,Ottumwa Pct 10,0,0.36,0.0,0.36,0,0.0,0.0,0,0.27,0.0,0.36,0.0,0.0,0.0
Wapello,Richland/Kirkville,0,0.18,0.0,0.09,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Wapello,Washington/Eldon,0,0.18,0.0,0.27,0,0.0,0.0,0,0.09,0.0,0.0,0.0,0.0,0.0
Warren,ALLEN 2,0,0.2333,0.0,0.7,0,0.0,0.0,0,0.0,0.0,0.4667,0.0,0.0,0.0
Warren,ALLEN 3,0,0.2333,0.0,0.4667,0,0.0,0.4667,0,0.4667,0.0,0.2333,0.0,0.0,0.0
Warren,BELMONT TWP,0,0.0,0.0,0.2333,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Warren,CUMMING/ WDM,0,0.0,0.0,0.2333,0,0.0,0.0,0,0.0,0.0,0.2333,0.0,0.0,0.0
Warren,GR1-DM86 CITY,0,0.2333,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Warren,GREENFIELD 1 TWP,0,0.2333,0.0,0.2333,0,0.0,0.2333,0,0.2333,0.0,0.2333,0.0,0.0,0.0
Warren,GREENFIELD 1/ DM85,0,0.4667,0.0,0.2333,0,0.0,0.2333,0,0.2333,0.0,0.2333,0.0,0.0,0.0
Warren,GREENFIELD 2/ LINCOLN 2,0,0.2333,0.0,0.4667,0,0.0,0.2333,0,0.2333,0.0,0.4667,0.0,0.0,0.0
Warren,INDIANOLA 1,0,0.0,0.0,0.4667,0,0.0,0.2333,0,0.0,0.0,0.4667,0.0,0.0,0.0
Warren,INDIANOLA 2,0,0.0,0.0,0.7,0,0.0,0.4667,0,0.4667,0.0,0.4667,0.0,0.0,0.0
Warren,INDIANOLA 3,0,0.0,0.0,0.2333,0,0.0,0.2333,0,0.4667,0.0,0.2333,0.0,0.0,0.0
Warren,INDIANOLA 4,0,0.4667,0.0,1.1667,0,0.0,0.4667,0,0.0,0.0,0.4667,0.0,0.0,0.0
Warren,INDIANOLA 5,0,0.0,0.0,0.4667,0,0.0,0.2333,0,0.2333,0.0,0.4667,0.0,0.0,0.0
Warren,INDIANOLA 6,0,0.2333,0.0,0.4667,0,0.0,0.0,0,0.0,0.0,0.4667,0.0,0.0,0.0
Warren,INDIANOLA 7,0,0.0,0.0,0.9333,0,0.0,0.0,0,0.4667,0.0,0.7,0.0,0.0,0.0
Warren,JACKSON,0,0.2333,0.0,0.2333,0,0.0,0.0,0,0.2333,0.0,0.0,0.0,0.0,0.0
Warren,JEFFERSON,0,0.2333,0.0,0.2333,0,0.0,0.0,0,0.2333,0.0,0.2333,0.0,0.0,0.0
Warren,LIBERTY TWP,0,0.0,0.0,0.0,0,0.0,0.2333,0,0.0,0.0,0.0,0.0,0.0,0.0
Warren,LINCOLN TWP,0,0.2333,0.0,0.2333,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Warren,NORWALK 1,0,0.4667,0.0,0.7,0,0.0,0.2333,0,0.2333,0.0,0.2333,0.0,0.0,0.0
Warren,NORWALK 2/ GREENFIELD,0,0.0,0.0,0.7,0,0.0,0.4667,0,0.4667,0.0,0.0,0.0,0.0,0.0
Warren,NORWALK 3/ LINN,0,0.4667,0.0,1.1667,0,0.0,0.0,0,0.4667,0.0,0.7,0.0,0.0,0.0
Warren,NORWALK 4 CITY,0,0.0,0.0,0.9333,0,0.0,0.4667,0,0.4667,0.0,0.4667,0.0,0.0,0.0
Warren,OTTER/ MILO,0,0.2333,0.0,0.2333,0,0.0,0.2333,0,0.2333,0.0,0.0,0.0,0.0,0.0
Warren,RICHLAND/ PALMYRA,0,0.2333,0.0,0.2333,0,0.0,0.0,0,0.2333,0.0,0.0,0.0,0.0,0.0
Warren,SQUAW CREEK TWP,0,0.0,0.0,0.0,0,0.0,0.2333,0,0.2333,0.0,0.0,0.0,0.0,0.0
Warren,UNION,0,0.2333,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Warren,VIRGINIA,0,0.2333,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.2333,0.0,0.0,0.0
Warren,WHITE BREAST,0,0.0,0.0,0.0,0,0.0,0.0,0,0.2333,0.0,0.0,0.0,0.0,0.0
Warren,WHITE OAK TWP,0,0.2333,0.0,0.2333,0,0.0,0.0,0,0.0,0.0,0.2333,0.0,0.0,0.0
Washington,Ainsworth,0,0.3714,0.0,0.3714,0,0.0,0.0,0,0.3714,0.0,0.3714,0.0,0.0,0.0
Washington,Brighton/Marion/Crawford,0,0.3714,0.0,0.1857,0,0.0,0.0,0,0.0,0.0,0.3714,0.0,0.0,0.0
Washington,Kalona,0,0.0,0.0,0.3714,0,0.0,0.3714,0,0.5571,0.0,0.3714,0.0,0.0,0.0
Washington,Riverside,0,0.1857,0.0,0.0,0,0.0,0.3714,0,0.3714,0.0,0.3714,0.0,0.0,0.0
Washington,Washington Ward 1,0,0.1857,0.0,0.0,0,0.0,0.1857,0,0.3714,0.0,0.3714,0.0,0.0,0.0
Washington,Washington Ward 2,0,0.0,0.0,0.1857,0,0.0,0.1857,0,0.5571,0.0,0.3714,0.0,0.0,0.0
Washington,Washington Ward 3,0,0.3714,0.0,0.1857,0,0.0,0.3714,0,0.3714,0.0,0.1857,0.0,0.0,0.0
Washington,Washington Ward 4,0,0.0,0.0,0.3714,0,0.0,0.3714,0,0.5571,0.0,0.1857,0.0,0.0,0.0
Washington,Wellman,0,0.1857,0.0,0.3714,0,0.0,0.5571,0,0.5571,0.0,0.0,0.0,0.0,0.0
Washington,West Chester,0,0.1857,0.0,0.1857,0,0.0,0.0,0,0.0,0.0,0.1857,0.0,0.0,0.0
Wayne,A-01 Allerton-Clio-Lineville,0,0.0,0.0,0.0,0,0.0,0.225,0,0.225,0.0,0.15,0.0,0.0,0.0
