,,First Expression,First Expression,First Expression,First Expression,First Expression,First Expression,First Expression,First Expression,First Expression,First Expression,First Expression,First Expression,First Expression,First Expression,Final Expression,Final Expression,Final Expression,Final Expression,Final Expression,Final Expression,Final Expression,Final Expression,Final Expression,Final Expression,Final Expression,Final Expression,Final Expression,Final Expression
,,Bennet,Biden,Bloomberg,Buttigieg,Delaney,Gabbard,Klobuchar,Patrick,Sanders,Steyer,Warren,Yang,Other,Uncommitted,Bennet,Biden,Bloomberg,Buttigieg,Delaney,Gabbard,Klobuchar,Patrick,Sanders,Steyer,Warren,Yang,Other,Uncommitted
Monona,SHERMAN SE FRANKLIN BLENCOE SIOUX,0,4,0,3,0,0,5,0,0,2,5,0,0,0,0,4,0,4,0,0,6,0,0.0,0,5.0,0,0,0
Monona,ST CLAIR UTE,0,0,0,3,0,0,3,0,2,0,3,0,0,0,0,0,0,3,0,0,3,0,2.0,0,3.0,0,0,0
Monroe,CTHSE - Monroe Precinct 5,0,5,0,8,0,0,9,0,6,1,7,1,0,0,0,0,0,9,0,0,13,0,8.0,0,7.0,0,0,0
Monroe,LOVILIA - Monroe Precinct 6,0,5,0,10,0,0,1,0,6,0,7,1,0,0,0,5,0,12,0,0,0,0,6.0,0,7.0,0,0,0
Monroe,MELROSE - Monroe Precinct 7,0,4,0,6,0,0,1,0,2,0,0,2,0,0,0,6,0,6,0,0,3,0,0.0,0,0.0,0,0,0
Monroe,No. 1-Albia First Ward,0,9,0,9,0,0,2,0,1,3,2,2,0,0,0,10,0,14,0,0,0,0,0.0,0,0.0,0,0,0
Monroe,No. 2-Albia Second Ward,0,8,0,4,0,0,0,0,4,3,0,2,0,0,0,8,0,4,0,0,0,0,4.0,5,0.0,0,0,0
Monroe,No. 3-Albia Third Ward,0,0,0,4,0,0,3,0,2,0,1,0,0,0,0,0,0,4,0,0,3,0,3.0,0,0.0,0,0,0
Monroe,No. 4-Albia Fourth Ward,0,4,0,3,0,0,5,0,9,0,4,0,0,0,0,6,0,0,0,0,6,0,9.0,0,4.0,0,0,0
Montgomery,4 GRFLD LNCLN SHER PILOT GROVE TWP ELLIOTT,0,4,0,5,0,0,5,0,0,2,0,0,0,0,0,4,0,6,0,0,6,0,0.0,0,0.0,0,0,0
Montgomery,5 PILOT GROVE FRANKFORT DOUGLAS WASH TWP GRANT,0,1,0,9,0,0,8,0,0,0,5,0,0,0,0,0,0,9,0,0,8,0,0.0,0,6.0,0,0,0
Montgomery,6 WEST GRANT SCOTT TWP COBURG STANTON,0,0,2,7,0,0,3,0,10,3,5,1,0,0,0,0,0,7,0,0,0,0,10.0,6,8.0,0,0,0
Montgomery,7 SCOTT EAST TWP VILLISCA,0,1,0,14,0,0,4,0,8,0,6,0,0,0,0,1,0,17,0,0,0,0,8.0,0,6.0,0,0,1
Montgomery,WARD1 PILOT GROVE FRANKFORT RO TWP,0,11,0,11,0,0,4,0,13,0,7,0,0,0,0,11,0,15,0,0,0,0,13.0,0,7.0,0,0,0
Montgomery,WARD2 SHERMAN RO TWP,0,11,2,15,0,0,2,0,16,2,0,0,0,0,0,11,0,19,0,0,0,0,18.0,0,0.0,0,0,0
Montgomery,WARD3 SHERMAN PILOT GROVE FRANKFORT RO TWP,0,14,0,14,0,0,15,0,5,0,4,5,0,2,0,18,0,18,0,0,22,0,1.0,0,0.0,0,0,0
Muscatine,Bloomington,0,20,0,44,0,0,24,0,20,0,17,6,0,1,0,20,0,44,0,0,24,0,21.0,0,21.0,0,0,0
Muscatine,Fruitland One-City,0,15,0,7,0,1,4,0,9,0,3,5,1,0,0,21,0,0,0,0,0,0,16.0,0,0.0,0,0,0
Muscatine,Fruitland Two/Lake-Fruitl,0,0,0,13,0,0,6,0,0,0,5,0,0,0,0,0,0,16,0,0,7,0,0.0,0,7.0,0,0,0
Muscatine,Fulton/Montpelier-City,0,15,0,10,0,0,0,0,11,0,10,3,0,0,0,15,0,10,0,0,0,0,11.0,0,10.0,0,0,0
Muscatine,Goshen-City,0,2,0,3,0,1,1,0,14,0,10,2,0,0,0,0,0,0,0,0,0,0,17.0,0,15.0,0,0,0
Muscatine,Muscatine 01st,0,23,0,21,0,0,16,0,36,0,16,9,0,0,0,23,0,22,0,0,20,0,37.0,0,19.0,0,0,0
Muscatine,Muscatine 02nd,0,13,0,39,0,0,8,0,22,0,17,0,0,1,0,17,0,43,0,0,0,0,22.0,0,17.0,0,0,0
Muscatine,Muscatine 03rd,0,15,0,13,0,1,6,0,30,1,9,6,0,0,0,17,0,15,0,1,0,0,33.0,0,15.0,0,0,0
Muscatine,Muscatine 04th,0,0,0,26,0,0,0,0,37,0,12,0,0,0,0,0,0,26,0,0,0,0,37.0,0,12.0,0,0,0
Muscatine,Muscatine 05th,0,12,0,7,0,2,0,0,30,2,9,7,0,5,0,12,0,0,0,0,0,0,33.0,0,12.0,12,0,0
Muscatine,Muscatine 06th,4,22,0,60,0,0,17,0,34,7,20,7,0,0,0,9,0,73,0,0,40,0,44.0,0,5.0,0,0,0
Muscatine,Muscatine 07th,0,11,0,10,0,0,2,0,27,0,10,1,0,0,0,13,0,10,0,0,0,0,27.0,0,10.0,0,0,0
Muscatine,Muscatine 08th,0,7,0,8,0,0,0,0,17,0,6,4,0,0,0,10,0,8,0,0,0,0,23.0,0,0.0,1,0,0
Muscatine,Muscatine 09th,0,26,0,42,0,0,0,0,44,0,0,0,0,0,0,26,0,42,0,0,0,0,44.0,0,0.0,0,0,0
Muscatine,Muscatine 10th,0,18,0,14,0,1,7,0,28,4,10,11,0,0,0,30,0,20,0,0,0,0,35.0,0,5.0,3,0,0
Muscatine,Orono-City,0,2,0,1,0,0,2,0,4,1,3,0,0,1,0,2,0,1,0,0,2,0,1.0,3,0.0,0,0,1
Muscatine,Pike-City,0,8,0,8,0,0,0,0,7,0,0,0,0,0,0,8,0,9,0,0,0,0,0.0,0,0.0,0,0,6
Muscatine,Seventy-Six/Cedar-Seventy,0,3,0,6,0,0,6,0,0,3,7,0,1,1,0,0,0,11,0,0,7,0,0.0,0,8.0,0,0,0
Muscatine,Sweetland,0,16,0,15,0,0,12,0,13,7,13,3,0,2,0,16,0,17,0,0,20,0,15.0,0,13.0,0,0,0
Muscatine,West Liberty 2,0,15,0,8,0,0,0,0,47,0,21,1,0,0,0,16,0,4,0,0,0,0,48.0,0,24.0,0,0,0
Muscatine,West Liberty/Wapsie-WL1 C,0,8,0,32,0,0,12,0,49,0,29,14,0,0,0,0,0,48,0,0,0,0,55.0,0,34.0,0,0,0
Muscatine,Wilton City,0,15,1,25,0,0,11,0,22,0,21,5,0,0,0,19,0,33,0,0,0,0,26.0,0,21.0,0,0,0
Muscatine,Wilton/Moscow-Wilton,0,3,0,5,0,0,2,0,5,1,7,0,0,0,0,0,0,7,0,0,0,0,5.0,0,11.0,0,0,0
O'Brien,Carroll-Floyd,0,5,0,0,0,0,6,0,0,0,6,0,0,0,0,5,0,0,0,0,6,0,0.0,0,6.0,0,0,0
O'Brien,Franklin,0,1,0,1,0,0,8,0,4,0,0,3,0,1,0,0,0,0,0,0,8,0,4.0,3,0.0,3,0,0
O'Brien,Hartley-Lincoln-Omega,0,14,0,6,0,0,5,0,9,2,3,0,0,0,0,15,0,7,0,0,0,0,11.0,6,0.0,0,0,0
O'Brien,Sheldon 1st Ward,0,5,0,4,0,0,7,0,8,0,0,0,0,0,0,5,0,4,0,0,7,0,8.0,0,0.0,0,0,0
O'Brien,Sheldon 2nd Ward,0,1,0,6,0,0,5,0,8,2,8,0,0,0,0,0,0,6,0,0,5,0,8.0,0,10.0,0,0,0
O'Brien,Sheldon 3rd Ward,0,6,0,5,0,0,5,0,4,0,7,0,0,0,0,6,0,5,0,0,5,0,4.0,0,7.0,0,0,0
O'Brien,Summit-Center-Dale-Highland,0,12,0,7,0,0,11,0,0,0,5,0,0,1,0,12,0,11,0,0,12,0,0.0,0,0.0,0,1,0
O'Brien,Union-Baker-Caledonia,0,8,0,10,0,0,7,0,4,0,5,0,0,0,0,8,0,10,0,0,7,0,0.0,0,0.0,0,0,9
O'Brien,Waterman-Grant-Liberty,0,2,0,7,0,0,3,0,4,0,7,0,0,0,0,0,0,7,0,0,4,0,4.0,0,8.0,0,0,0
Osceola,Ashton Precinct 0100,0,4,0,2,0,0,1,0,0,0,1,0,0,0,0,4,0,2,0,0,2,0,0.0,0,0.0,0,0,0
Osceola,Harris Precinct 0200,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,4,0,0,0,0,0.0,0,1.0,0,0,0
Osceola,May City Precint 0300,0,1,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1.0,0,4.0,0,0,0
Osceola,Melvin Precinct 0400,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2.0,0,0.0,0,0,0
Osceola,Ocheyedan Precinct 0500,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,1.0,0,0.0,0,0,0
Osceola,Osceola 1 Precinct 0600,0,0,0,10,0,0,0,0,0,0,2,0,0,0,0,0,0,10,0,0,0,0,0.0,0,2.0,0,0,0
Osceola,Osceola 2 Precinct 0700,0,4,0,0,0,0,3,0,4,0,0,0,0,0,0,4,0,0,0,0,3,0,4.0,0,0.0,0,0,0
Osceola,Osceola 3 Precinct 0800,0,3,1,4,0,0,5,0,1,0,6,0,0,0,0,3,0,4,0,0,6,0,0.0,0,7.0,0,0,0
Out of State Satellite,0,0,0,0,0,0,0,0,0,23,0,33,0,0,0,0,0,0,0,0,0,0,0,0.0629,0,0.1258,0,0,0
Out of State Satellite,"Ann Arbor, MI - Ann Arbor District Library",0,0,0,1,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,3.0,0,5.0,0,0,0
Out of State Satellite,"Brooklyn, NY - Brooklyn Public Library",0,0,0,0,0,0,1,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,7.0,0,4.0,0,0,0
Out of State Satellite,"Cambridge, MA - Democracy Center",0,0,0,8,0,0,1,0,20,0,19,3,0,0,0,0,0,8,0,0,0,0,22.0,0,20.0,0,0,1
Out of State Satellite,"Chicago, IL - Humbolt Park Branch CPL",0,0,0,0,0,0,3,0,11,0,6,0,0,0,0,0,0,0,0,0,3,0,11.0,0,6.0,0,0,0
Out of State Satellite,"Chicago, IL - University Church of Chicago",0,0,0,4,0,0,0,0,9,0,11,0,0,0,0,0,0,4,0,0,0,0,9.0,0,11.0,0,0,0
Out of State Satellite,"Fairfax, VA - George Mason University",0,0,0,0,0,1,2,0,4,0,8,0,0,0,0,0,0,0,0,0,2,0,5.0,0,8.0,0,0,0
Out of State Satellite,"Glasgow, Scotland - Home of Colyn Burbank",0,0,0,3,0,0,1,0,9,0,4,2,0,0,0,0,0,3,0,0,0,0,9.0,0,6.0,0,0,0
Out of State Satellite,"Green Valley, AZ - Sunrise Point Club House",0,12,3,13,0,0,20,0,0,0,2,0,0,0,0,13,0,14,0,0,23,0,0.0,0,0.0,0,0,0
Out of State Satellite,"Gulf Breeze, FL - Emerald Dolphin Condominium",0,13,0,9,0,0,17,0,0,0,3,0,0,0,0,13,0,9,0,0,20,0,0.0,0,0.0,0,0,0
Out of State Satellite,"Milwaukee, WI - Marquette University Alumni Memorial Union",0,0,0,0,0,0,2,0,2,0,3,0,0,0,0,0,0,0,0,0,2,0,2.0,0,3.0,0,0,0
Out of State Satellite,"Miramar Beach, FL - Tops'l Club and Fitness Center",3,15,9,12,0,0,16,0,0,0,5,0,0,0,0,18,9,13,0,0,18,0,0.0,0,0.0,0,2,0
Out of State Satellite,"Nashville, TN - McCabe Community Center",0,0,0,2,0,0,0,0,3,0,2,0,0,0,0,0,0,2,0,0,0,0,3.0,0,2.0,0,0,0
Out of State Satellite,"Northfield, MN - St. Olaf College, Buntrock Commons",0,0,0,1,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,4.0,0,6.0,0,0,1
Out of State Satellite,"Palm Springs, CA - Palm Springs Public Library Learning Center",0,24,3,20,0,0,41,1,9,1,8,1,0,0,0,29,0,21,0,0,49,0,0.0,0,0.0,0,0,9
Out of State Satellite,"Paris, France - CIEE Student Housing",0,0,0,2,0,0,3,0,5,0,7,0,0,0,0,0,0,0,0,0,3,0,6.0,0,8.0,0,0,0
Out of State Satellite,"Philadelphia, PA - Houston Hall at Penn University",0,1,0,2,0,0,1,0,5,0,3,2,0,0,0,0,0,4,0,0,0,0,6.0,0,4.0,0,0,0
Out of State Satellite,"Port Charlotte, FL - UUFCC",0,33,0,38,0,0,48,0,1,2,12,1,0,0,0,33,0,43,0,0,56,0,0.0,0,0.0,0,0,0
Out of State Satellite,"Providence, RI - MacMillian Hall at Brown University",0,0,0,0,0,0,1,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,6.0,0,4.0,0,0,0
Out of State Satellite,"Queen Creek, AZ - Harkins Theatres Queen Creek 14",0,30,2,39,0,0,53,0,7,2,25,0,1,3,0,33,0,41,0,0,54,0,0.0,0,31.0,0,0,3
Out of State Satellite,"St. Paul, MN - MLK Recreation Center",0,0,0,4,0,0,2,0,10,0,11,5,0,0,0,0,0,0,0,0,0,0,11.0,0,14.0,7,0,0
Out of State Satellite,"St. Petersburg, FL - St. Andrew Lutheran Church",0,15,0,20,0,1,46,0,7,0,11,5,0,0,0,17,0,21,0,0,48,0,0.0,0,18.0,0,0,0
Out of State Satellite,"Stanford, CA - Stanford Hass Center for Public Service",0,3,0,0,0,0,1,0,14,0,10,2,0,0,0,0,0,0,0,0,5,0,15.0,0,10.0,0,0,0
Out of State Satellite,"Tbilisi, Republic of Georgia - Home of Joshua Kucera",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0.0,0,0,0
Out of State Satellite,"Tucson, AZ - Flowing Wells Library",0,16,1,11,0,0,20,0,12,1,11,0,0,0,0,16,0,11,0,0,21,0,12.0,0,12.0,0,0,0
Out of State Satellite,"Tucson, AZ - Home of Ellyn Harris-Hesli",0,5,0,7,0,0,2,0,0,0,2,0,0,0,0,7,0,7,0,0,0,0,0.0,0,0.0,0,0,2
Out of State Satellite,Washington DC - IBEW International Union,0,15,0,18,0,0,11,0,14,0,40,2,0,0,0,20,0,23,0,0,0,0,15.0,0,42.0,0,0,0
Page,Am-Bu-ER-Doug-Har-Neb-Nod-Val-Brad-CS-He-Sh-Yt,0,8,0,11,0,1,12,0,7,0,9,0,0,0,0,8,0,11,0,0,12,0,8.0,0,9.0,0,0,0
Page,Clarinda Ward 1,0,1,0,15,0,0,16,0,8,1,2,4,0,0,0,0,0,20,0,0,18,0,9.0,0,0.0,0,0,0
Page,Clarinda Ward 2,0,12,0,17,0,1,11,0,24,0,9,4,0,3,0,15,0,19,0,0,14,0,27.0,0,0.0,5,0,0
Page,Cx-Gr-Linc-Mort-Tarkio-Wash-Blan-Coin-Nboro,0,7,0,11,0,0,8,0,4,1,10,2,0,0,0,10,0,12,0,0,10,0,0.0,0,11.0,0,0,0
Page,"Pierce and Fremont Townships, Essex",0,5,0,5,0,0,3,0,9,0,4,0,0,1,0,6,0,10,0,0,0,0,11.0,0,0.0,0,0,0
Page,Shenandoah 1,0,2,0,10,0,0,2,0,22,2,3,2,0,0,0,3,0,10,0,0,2,0,24.0,0,2.0,2,0,0
Page,Shenandoah 2,0,1,0,13,0,0,10,0,12,1,11,2,0,0,0,0,0,13,0,0,11,0,14.0,0,12.0,0,0,0
Page,Shenandoah 3,0,13,0,21,0,1,7,0,11,4,7,2,0,0,0,15,0,25,0,0,11,0,15.0,0,0.0,0,0,0
Palo Alto,City of WB/EL/RL/BO/GO/NV,0,9,0,1,0,0,5,0,4,0,5,0,0,1,0,9,0,0,0,0,5,0,4.0,0,5.0,0,0,2
Palo Alto,EM Ward 3/Ayrshire/pt. HL&amp;WL&amp;EM,0,12,0,19,0,0,12,0,9,0,6,0,0,1,0,12,0,21,0,0,13,0,12.0,0,0.0,0,0,0
Palo Alto,EM Ward 4/FV/FR/VN/pt. EM,0,10,1,16,0,0,6,0,9,1,6,1,0,0,0,13,0,20,0,0,0,0,12.0,0,10.0,0,0,0
Palo Alto,Emmetsburg Ward 1,0,16,0,5,0,0,4,0,3,0,1,3,0,0,0,18,0,6,0,0,0,0,8.0,0,0.0,0,0,0
Palo Alto,Emmetsburg Ward 2,0,18,0,15,0,0,8,0,1,0,0,1,0,2,0,19,0,17,0,0,8,0,0.0,0,0.0,0,0,1
Palo Alto,GR/RV/LI/pt. HL&amp;WL,0,12,0,9,0,0,8,0,7,0,8,0,0,0,0,12,0,9,0,0,8,0,7.0,0,8.0,0,0,0
Plymouth,Plymouth 01/Ak,0,13,0,6,0,0,1,0,15,0,9,3,0,3,0,13,0,8,0,0,0,0,19.0,0,10.0,0,0,0
Plymouth,Plymouth 02/Mrhg,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,4.0,0,0.0,0,0,0
Plymouth,Plymouth 03/Sb,0,4,0,2,0,0,0,0,0,0,5,2,0,0,0,5,0,0,0,0,0,0,0.0,0,7.0,0,0,0
Plymouth,Plymouth 04/Bv,0,9,0,8,0,0,2,0,9,2,2,0,0,0,0,8,0,11,0,0,0,0,10.0,0,0.0,0,0,3
Plymouth,Plymouth 05/Rm,0,13,0,7,0,0,4,0,9,0,0,0,0,0,0,15,0,9,0,0,0,0,9.0,0,0.0,0,0,0
Plymouth,Plymouth 06/Wf,0,4,0,6,0,0,5,0,0,3,0,0,0,0,0,4,0,6,0,0,5,0,0.0,3,0.0,0,0,0
Plymouth,Plymouth 07/Mr,0,13,0,5,0,0,3,0,13,0,3,0,0,0,0,13,0,8,0,0,0,0,13.0,0,0.0,0,0,3
Plymouth,Plymouth 08/Py,0,9,0,17,0,0,11,0,14,4,2,7,0,1,0,10,0,19,0,0,17,0,19.0,0,0.0,0,0,0
Plymouth,Plymouth 09/Ht,0,16,0,13,0,0,13,0,11,0,5,6,0,0,0,16,0,18,0,0,17,0,11.0,0,0.0,0,0,2
Plymouth,Plymouth 10/Kl,0,8,0,8,0,0,2,0,7,0,0,1,0,2,0,8,0,11,0,0,0,0,7.0,0,0.0,0,0,2
Plymouth,Plymouth 11/Le Mars 1,0,15,0,24,0,0,19,0,10,0,13,4,0,0,0,16,0,29,0,0,19,0,0.0,0,20.0,0,0,0
Plymouth,Plymouth 12/Le Mars 2,0,22,0,27,0,0,16,0,18,0,3,5,0,1,0,27,0,28,0,0,17,0,20.0,0,0.0,0,0,0
Plymouth,Plymouth 13/Le Mars 3,0,9,1,14,0,0,4,0,23,5,1,11,0,0,0,11,0,21,0,0,0,0,23.0,0,0.0,13,0,0
Pocahontas,Bellville-Lizard-S Lake-S Lincoln,0,1,0,3,0,0,6,0,0,1,2,1,0,1,0,0,0,7,0,0,7,0,0.0,0,0.0,0,0,1
Pocahontas,Cedar-Colfax-Dover,0,3,0,8,0,0,6,0,15,1,1,1,0,1,0,0,0,11,0,0,7,0,18.0,0,0.0,0,0,0
Pocahontas,DSM-Cummins-Pow-N Garf-N Sherm-N Roose,0,8,0,4,0,1,6,0,4,0,6,0,0,0,0,8,0,5,0,0,8,0,0.0,0,8.0,0,0,0
Pocahontas,Grant-S Marshall-S Sherman,0,6,0,1,0,0,2,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0.0,0,0.0,0,0,0
Pocahontas,Pocahontas #1,0,17,0,7,0,0,11,0,5,0,2,3,0,0,0,17,0,13,0,0,15,0,0.0,0,0.0,0,0,0
Pocahontas,Pocahontas #2,0,3,0,6,0,0,2,0,0,0,0,1,0,0,0,3,0,6,0,0,3,0,0.0,0,0.0,0,0,0
Pocahontas,Swan Lake-N Marshall,0,2,0,11,0,1,2,0,5,1,6,5,0,0,0,0,0,14,0,0,0,0,5.0,0,6.0,7,0,1
Polk,ALLEMAN-01,0,5,0,8,0,0,11,0,6,6,7,0,0,0,0,0,0,8,0,0,12,0,4.0,12,6.0,0,0,0
Polk,ALLEN-01,0,2,0,3,0,0,0,0,10,5,0,0,0,0,0,2,0,3,0,0,0,0,10.0,5,0.0,0,0,0
Polk,ALTOONA-01,0,16,0,19,0,1,5,0,18,0,14,2,0,0,0,19,0,21,0,0,0,0,20.0,0,14.0,0,0,0
Polk,ALTOONA-02,0,32,0,39,0,0,29,0,59,0,34,7,0,0,0,32,0,42,0,0,31,0,61.0,0,35.0,0,0,0
Polk,ALTOONA-03,1,28,0,39,0,0,29,0,40,0,36,12,0,2,0,30,0,44,0,0,32,0,43.0,0,37.0,0,0,0
Polk,ALTOONA-04,2,34,0,54,0,0,24,0,45,10,35,12,0,1,0,34,0,60,0,0,39,0,47.0,0,36.0,0,0,0
Polk,ALTOONA-05,0,44,0,73,0,0,39,0,38,20,33,8,0,0,0,54,0,87,0,0,55,0,48.0,0,0.0,0,0,11
Polk,ANKENY-01,1,69,1,117,0,3,46,0,93,0,94,32,0,3,0,86,0,150,0,3,0,0,105.0,0,106.0,0,0,0
Polk,ANKENY-02,0,57,0,128,0,0,40,0,49,0,60,1,0,0,0,63,0,156,0,0,0,0,52.0,0,62.0,0,0,0
Polk,ANKENY-03,0,21,0,49,0,1,16,0,64,7,54,13,0,0,0,0,0,76,0,0,0,0,70.0,0,66.0,0,0,0
Polk,ANKENY-04,0,26,0,48,0,1,35,0,51,2,52,3,0,0,0,0,0,55,0,0,45,0,54.0,0,58.0,0,0,0
Polk,ANKENY-05,1,39,0,61,0,1,38,0,62,8,43,5,0,2,0,39,0,68,0,0,39,0,67.0,0,43.0,0,0,0
Polk,ANKENY-06,0,40,3,49,0,4,39,0,36,14,40,13,0,0,0,46,0,61,0,0,46,0,41.0,0,43.0,0,0,1
Polk,ANKENY-07,0,30,2,50,0,0,10,0,41,7,34,16,0,3,0,33,0,71,0,0,0,0,45.0,0,38.0,0,0,6
Polk,ANKENY-08,2,11,0,58,0,0,41,0,42,0,52,21,0,0,0,0,0,69,0,0,50,0,51.0,0,55.0,0,0,0
Polk,ANKENY-09,0,24,0,63,0,0,43,0,77,1,57,16,0,2,0,0,0,75,0,0,51,0,80.0,0,71.0,0,0,0
Polk,ANKENY-10,0,32,0,57,0,2,29,0,41,1,35,10,0,2,0,35,0,83,0,0,0,0,44.0,0,45.0,0,0,0
Polk,ANKENY-11,0,33,0,34,0,0,19,0,61,0,42,3,3,0,0,42,0,38,0,0,0,0,61.0,0,52.0,0,0,2
Polk,ANKENY-12,1,66,0,148,0,0,63,0,107,5,91,37,0,1,0,80,0,194,0,0,0,0,120.0,0,111.0,0,0,0
Polk,ANKENY-13,1,67,0,114,0,4,75,0,70,12,66,16,0,1,0,69,0,126,0,0,86,0,76.0,0,69.0,0,0,0
Polk,ANKENY-14,0,36,0,92,0,0,19,0,75,5,83,0,0,1,0,0,0,149,0,0,0,0,83.0,0,100.0,0,0,0
Polk,ANKENY-15,0,35,1,66,0,0,13,0,49,0,34,28,0,0,0,40,0,86,0,0,0,0,55.0,0,43.0,0,0,1
Polk,BONDURANT-01,0,14,0,49,0,0,0,0,31,0,12,10,2,0,0,22,0,58,0,0,0,0,36.0,0,0.0,0,0,0
Polk,BONDURANT-02,0,18,0,47,0,0,12,0,29,15,39,4,0,0,0,26,0,61,0,0,0,0,34.0,0,43.0,0,0,0
Polk,CLAY-01,0,14,0,16,0,0,17,0,12,0,13,0,0,0,0,18,0,24,0,0,22,0,0.0,0,0.0,0,0,0
Polk,CLIVE-01,0,29,0,23,0,2,9,0,38,2,24,8,0,2,0,31,0,32,0,0,0,0,42.0,0,32.0,0,0,0
Polk,CLIVE-02,0,42,0,48,0,0,41,0,62,7,44,10,0,1,0,42,0,58,0,0,45,0,64.0,0,45.0,0,0,1
Polk,CLIVE-03,1,57,1,86,0,1,67,0,51,4,63,22,0,0,0,59,0,90,0,0,70,0,61.0,0,70.0,0,0,0
Polk,CLIVE-04,0,72,0,86,0,1,97,0,25,0,64,19,0,1,0,74,0,94,0,0,103,0,0.0,0,76.0,0,0,0
Polk,CROCKER-01,0,28,0,37,0,0,40,0,17,6,30,15,0,3,0,31,0,43,0,0,50,0,1.0,0,46.0,2,0,2
Polk,CROCKER-02,2,20,1,29,0,0,32,0,13,0,24,10,0,1,0,0,0,30,0,0,33,0,23.0,0,25.0,0,0,0
Polk,DELAWARE-01,0,14,0,12,0,0,0,0,14,3,8,10,0,0,0,14,0,16,0,0,0,0,18.0,0,0.0,11,0,2
Polk,DELAWARE-02,0,2,0,1,0,0,1,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,6.0,0,7.0,0,0,0
Polk,DES MOINES-01,0,17,0,14,0,0,4,0,15,1,11,3,0,0,0,20,0,16,0,0,0,0,17.0,0,12.0,0,0,0
Polk,DES MOINES-02,0,20,0,7,0,0,8,0,30,11,10,2,0,0,0,20,0,0,0,0,18,0,38.0,0,15.0,0,0,0
Polk,DES MOINES-03,0,31,0,40,0,0,0,0,49,0,27,5,0,0,0,32,0,40,0,0,0,0,51.0,0,29.0,0,0,0
Polk,DES MOINES-04,1,11,0,10,0,0,5,0,13,0,7,4,0,0,0,11,0,12,0,0,0,0,16.0,0,8.0,0,0,0
Polk,DES MOINES-05,0,0,0,13,0,0,8,0,32,2,11,6,0,0,0,0,0,15,0,0,12,0,35.0,0,12.0,0,0,0
Polk,DES MOINES-06,0,2,0,17,0,0,6,0,35,9,15,8,0,0,0,0,0,20,0,0,0,0,43.0,0,19.0,0,0,0
Polk,DES MOINES-07,0,0,0,47,0,0,0,0,91,0,41,0,0,0,0,0,0,53,0,0,0,0,96.0,0,49.0,0,0,0
Polk,DES MOINES-08,0,10,0,27,0,1,21,0,36,1,34,5,0,0,0,0,0,36,0,0,23,0,39.0,0,37.0,0,0,0
Polk,DES MOINES-09,1,23,0,31,0,1,32,0,69,12,48,13,1,0,0,3,0,39,0,0,39,0,70.0,0,52.0,1,0,21
Polk,DES MOINES-10,0,48,2,60,0,0,51,0,61,11,58,17,0,1,0,51,0,72,0,0,53,0,67.0,0,64.0,0,0,0
Polk,DES MOINES-11,0,33,1,60,0,0,25,0,73,0,51,16,0,3,0,50,0,80,0,0,0,0,75.0,0,53.0,0,4,0
Polk,DES MOINES-12,0,15,0,23,0,0,11,0,47,7,10,1,0,0,0,17,0,26,0,0,21,0,49.0,0,0.0,0,0,0
Polk,DES MOINES-13,0,19,0,32,0,2,17,0,44,0,33,7,0,1,0,25,0,38,0,0,0,0,49.0,0,38.0,0,0,5
Polk,DES MOINES-14,0,20,0,39,0,0,13,0,46,3,27,9,0,4,0,25,0,52,0,0,0,0,50.0,0,31.0,0,0,0
Polk,DES MOINES-15,3,59,0,130,0,0,73,0,124,6,157,54,0,4,0,0,0,151,0,0,97,0,140.0,0,180.0,0,0,0
Polk,DES MOINES-16,0,62,0,107,0,2,88,0,136,0,97,23,0,4,0,0,0,119,0,0,123,0,151.0,0,108.0,0,0,0
Polk,DES MOINES-17,0,20,0,12,0,0,10,0,35,3,11,0,0,0,0,27,0,0,0,0,0,0,40.0,0,27.0,0,0,0
Polk,DES MOINES-18,0,15,0,2,0,0,15,0,37,6,20,0,0,0,0,15,0,0,0,0,20,0,37.0,0,22.0,0,0,0
Polk,DES MOINES-19,0,3,0,19,0,0,0,0,47,0,25,5,0,0,0,0,0,22,0,0,0,0,51.0,0,25.0,0,0,1
Polk,DES MOINES-20,0,29,0,15,0,0,0,0,95,0,33,1,0,6,0,32,0,0,0,0,0,0,99.0,0,39.0,0,0,0
Polk,DES MOINES-21,0,32,0,30,0,0,1,0,60,5,40,12,0,2,0,34,0,35,0,0,0,0,65.0,0,44.0,0,0,0
Polk,DES MOINES-22,0,20,0,24,0,0,14,0,48,0,28,14,0,0,0,24,0,31,0,0,0,0,54.0,0,32.0,0,0,0
